data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,event_code,subevent_code
4889762,566,NIG5320,5320,23 December 2013,2013,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),APC: All Progressives Congress,civilians,political militia vs civilians,Western Africa,Nigeria,Ogun,Abeokuta South,,Abeokuta,7.1500001,3.3499999,high,Vanguard (Lagos),Subnational,An APC leader is attacked at his home by unidentified assailants. The attack occurred in the Ita-Eko section of the city.,0,1552577430,NGA,Violence against civilians,Attack
4889854,566,NIG5315,5315,22 December 2013,2013,exact date,Battles,Armed clash,PDP: Peoples Democratic Party,,political militias,APC: All Progressives Congress,,political militias,political militia vs political militia,Western Africa,Nigeria,Rivers,Emohua,,Emohua,4.8815999,6.8625002,high,Leadership (Abuja),Subnational,A clash between supporters of PDP and APC in Emohua after PDP members allegedly tried to disrupt a rally organized by the APC. Reports of gunshots fired and property destroyed.,0,1552577430,NGA,Battles,Armed clash
4889906,566,NIG5314,5314,21 December 2013,2013,exact date,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),Government of Nigeria (1999-2015),state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Kwara,Ilorin East,,Illorin,8.5,4.5500002,high,Vanguard (Lagos),Subnational,Seven officials of the Nigerian Immigration Services allegedly assault two journalists in at a wedding reception in Ilorn. Reasons for the attack are not known.,0,1552577430,NGA,Violence against civilians,Attack
5183167,566,NIG5312,5312,21 December 2013,2013,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,political militias,military vs political militia,Western Africa,Nigeria,Borno,Abadam,,Abadam,13.6169,13.2644,high,Agence France Presse,International,"Following a Boko Haram attack on Bama, military forces pursue the feeling attackers to nearby Abadam, where they laid sedge to the village. 15 soldiers, 50 Boko Haram fighters, five civilians killed in Bama attack, plus counterattack. It is not clear if civilians were targeted.",35,1558387848,NGA,Battles,Armed clash
4889907,566,NIG5313,5313,21 December 2013,2013,exact date,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),identity militias,Civilians (Nigeria),,civilians,communal militia vs civilians,Western Africa,Nigeria,Kaduna,Birnin-Gwari,,Magajiya,10.9775,6.4527001,high,Daily Trust (Abuja),Subnational,"Two people are killed and two others seriously injured by suspected Fulani gunmen in Chanchu village in Madakiya, Zagon Kataf LGA. Police said the attackers stormed the village and fired sporadically before they headed to a particular household where they shot four people. Conflicting report holds the attack occurred in Bonkwa village.",2,1552577430,NGA,Violence against civilians,Attack
4889965,566,NIG5310,5310,20 December 2013,2013,exact date,Explosions/Remote violence,Air/drone strike,Police Forces of Nigeria (1999-2015),,state forces,Military Forces of Nigeria (1999-2015),,state forces,military vs military,Western Africa,Nigeria,Niger,Chanchaga,,Minna,9.6139002,6.5569,high,Leadership (Abuja),Subnational,Military air forces forcibly take over B Police Division of the Nigeria Police Force in the state capital following alleged attack of a soldier by a police patrol team serving the division two days prior. Casualties/injuries not known.,0,1552577430,NGA,Explosions/Remote violence,Air/drone strike
5183168,566,NIG5311,5311,20 December 2013,2013,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,political militias,military vs political militia,Western Africa,Nigeria,Borno,Bama,,Bama,11.5221,13.6856,high,Vanguard (Lagos),Subnational,"Cameroon based Boko Haram attack military forces in the early morning hours stationed in Bama, in an assault that lasted several hours. Some of the attackers fled with soldiers wives and children. An estimated 70 are dead from the initial attack and following counter attack by the military.",35,1558387848,NGA,Battles,Armed clash
5183169,566,NIG5309,5309,19 December 2013,2013,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,political militias,military vs political militia,Western Africa,Nigeria,Adamawa,Mubi North,,Digil,10.3139,13.2645,high,Xinhua News,International,"Following an attack on a open air market by suspected Boko Haram in Mubi, military forces pursue the group to nearby Digil, killing 12 members of the group in a shootout.",12,1558387848,NGA,Battles,Armed clash
4890028,566,NIG5306,5306,18 December 2013,2013,exact date,Protests,Peaceful protest,Protesters (Nigeria),ASUU: Academic Staff Union of Universities,protesters,,,0,sole protester action,Western Africa,Nigeria,Enugu,Nsukka,,Nsukka,6.8561001,7.3927002,high,Vanguard (Lagos),Subnational,"Activities at both the Nsukka and Enugu campuses of the University of Nigeria, UNN, were paralysed as over 1000 members of the university community abandoned their offices and converged on Nsukka campus to protest the suspension of the institutions Pro-Chancellor, Dr. Emeka Enejere by the Federal Government. It is believed the Chancellor prevented some fraudulent activities by the present administration on campus, as was targeted as a political threat to the bureaucracy. The ASUU had a primary role in leading the protest.",0,1552577430,NGA,Protests,Peaceful protest
4890031,566,NIG5305,5305,18 December 2013,2013,exact date,Protests,Peaceful protest,Protesters (Nigeria),APC: All Progressives Congress,protesters,,,0,sole protester action,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0832996,7.5332999,high,This Day (Lagos),Subnational,"Infighting of the APC leads to a demonstration protest outside the party headquarters in Abuja. The faction members rejected the decision of the party leadership to hand over the structures in the states to the governors, Dr. Musa Kwankwaso (Kano) and Alhaji Murtala Nyako (Adamawa).",0,1552577430,NGA,Protests,Peaceful protest
4890064,566,NIG5304,5304,18 December 2013,2013,exact date,Battles,Armed clash,Police Forces of Nigeria (1999-2015),,state forces,Military Forces of Nigeria (1999-2015),,state forces,military vs military,Western Africa,Nigeria,Niger,Chanchaga,,Minna,9.6139002,6.5569,high,Leadership (Abuja),Subnational,"Unconfirmed reports of a police officer attacking a soldier, breaking his hand. Reasons for the attack not known.",0,1552577430,NGA,Battles,Armed clash
4890029,566,NIG5303,5303,18 December 2013,2013,exact date,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Adamawa,Mubi North,,Mubi,10.2676,13.2644,high,Xinhua News,International,"Suspected Boko Haram gunmen attack a open market in Mubi, killing 10 and making away with money and other supplies.",10,1552577430,NGA,Violence against civilians,Attack
4890030,566,NIG5307,5307,18 December 2013,2013,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Ogun,Ijebu North,,Ago,6.9362001,3.9219999,high,Vanguard (Lagos),Subnational,"A Olabisi Onabanjo University lecturer is shot and killed in his home by unidentified gunmen. Hearing the assailants breaking into his house the lecturer claimed loudly to be armed, but this may have been stated to frighten off the attackers. The reason for the attack is not known.",1,1552577430,NGA,Violence against civilians,Attack
4890063,566,NIG5308,5308,18 December 2013,2013,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),Christian Group (Nigeria),civilians,political militia vs civilians,Western Africa,Nigeria,Anambra,Idemili North,,Nkpor,6.1515999,6.8446002,high,Vanguard (Lagos),Subnational,Unidentified arsonists attack a Catholic church causing those inside to flee.,0,1552577430,NGA,Violence against civilians,Attack
4890085,566,NIG5301,5301,17 December 2013,2013,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Enugu,Enugu North,,Enugu,6.4425998,7.5022001,high,Vanguard (Lagos),Subnational,"Students of the University of Nigeria protested against the suspension of the university's Chairman and Pro-Chancellor, Dr. Emeka Enejere, by the Federal Government. The UNN students divided themselves into 11 groups and marched through the major streets of the Enugu metropolis, displaying various placards. It is not clear why Enejere was dismissed.",0,1552577430,NGA,Protests,Peaceful protest
4890124,566,NIG5302,5302,17 December 2013,2013,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Plateau,Barkin Ladi,,Barkin Ladi,9.5333004,8.8999996,medium,Vanguard (Lagos),Subnational,"Five persons were killed and four others injured by gunmen at Maraba Foron, Heipang District of Barkin Ladi Local Government Area of Plateau. Four of the dead were children with another victim being a member of the community's vigilance group, though it is not clear who the gunmen specifically targeted.",5,1552577430,NGA,Violence against civilians,Attack
4890192,566,NIG5299,5299,16 December 2013,2013,exact date,Protests,Peaceful protest,Protesters (Nigeria),APC: All Progressives Congress,protesters,Protesters (Nigeria),Police Forces of Nigeria (1999-2015),protesters,protesters vs protesters,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,This Day (Lagos),Subnational,"Groups of lawmakers - supporters and detractors of the Rivers State governor, Chibuike Amaechi, gather at the House Assembly building. Those of the anti-Amaechi faction attempt to enter the assembly, despite a recent law forbidding the minority party, an ANC faction, from doing so. Police were present and ""poised to arrest those in violation of the law.""",0,1552577430,NGA,Protests,Peaceful protest
4890193,566,NIG5298,5298,16 December 2013,2013,exact date,Battles,Armed clash,Police Forces of Nigeria (1999-2015),,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Gombe,Gombe,,Gombe,10.2897,11.1673,medium,Daily Trust (Abuja),Subnational,"Unidentified gunmen attack a police checkpoint near the in the Kagarawal area of Gombe, killing two and injuring one. The motive for the midnight hour assault is not known.",2,1552577430,NGA,Battles,Armed clash
4890166,566,NIG5300,5300,16 December 2013,2013,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),Labour Party,civilians,political militia vs civilians,Western Africa,Nigeria,Anambra,Awka South,,Awka,6.2101002,7.0741,high,Vanguard (Lagos),Subnational,Masked gunmen kidnap the wife of the Anambra State Chairman of the Labour Party in Awka during the evening hours. It is not known if the abduction was politically motivated.,0,1552577430,NGA,Violence against civilians,Abduction/forced disappearance
4890264,566,NIG5296,5296,15 December 2013,2013,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Lagos,Apapa,,Ijora,6.4612999,3.3696001,high,Vanguard (Lagos),Subnational,"Scores of residents of Ijora-Badia protested at the local Police Station after the alleged killing of two youths by policemen in the area. According to eyewitnesses, the two were killed earlier in the day (Sunday) while policemen were attempting to disperse youths who were engaged in a street brawl.",0,1552577430,NGA,Protests,Peaceful protest
4890269,566,NIG5297,5297,15 December 2013,2013,exact date,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),identity militias,Civilians (Nigeria),,civilians,communal militia vs civilians,Western Africa,Nigeria,Bayelsa,Sagbama,,Sagbama,5.1633,6.2126002,high,Vanguard (Lagos),Subnational,A civilian is attacked and killed by suspected Fulani herdsmen as he walked along a road at the riverside town of Torfani in Sagbama local government area. The motive for the attack is not known.,1,1552577430,NGA,Violence against civilians,Attack
4890304,566,NIG5292,5292,14 December 2013,2013,within week,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Ogun,Egbado North,,Aiyetoro,7.2333002,3.0332999,high,Vanguard (Lagos),Subnational,"Violence broke out in Ayetoro, the political headquarters of Yewa North Local Government Area of Ogun State, when at least 10 village heads allegedly beat the Alaye of Ayetoro, a traditional leader and destroyed his traditional beads. It was gathered that, there had been bad blood between the monarch and the aggrieved village heads following the refusal of the monarch to merge two village heads in Saala village. Youths in the city lit bonfires in the streets to protest the attack. The exact date of event is vague.",0,1552577430,NGA,Protests,Peaceful protest
4890305,566,NIG5293,5293,14 December 2013,2013,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Kano,Kano Municipal,,Kano,11.9702,8.5044003,high,Vanguard (Lagos),Subnational,Former employees of Nigeria Airways staged a peaceful afternoon protest over non-payment of entitlements.,0,1552577430,NGA,Protests,Peaceful protest
4890310,566,NIG5295,5295,14 December 2013,2013,within week,Violence against civilians,Attack,Unidentified Communal Militia (Nigeria),Vigilante Group (Nigeria),identity militias,Civilians (Nigeria),,civilians,communal militia vs civilians,Western Africa,Nigeria,Ogun,Egbado North,,Aiyetoro,7.2333002,3.0332999,high,Vanguard (Lagos),Subnational,"Violence broke out in Ayetoro, the political headquarters of Yewa North Local Government Area of Ogun State, when at least 10 village heads allegedly beat the Alaye of Ayetoro, a traditional leader and destroyed his traditional beads. It was gathered that, there had been bad blood between the monarch and the aggrieved village heads following the refusal of the monarch to merge two village heads in Saala village. Youths in the city lit bonfires in the streets to protest the attack. The exact date of event is vague.",0,1552577430,NGA,Violence against civilians,Attack
5183170,566,NIG5294,5294,14 December 2013,2013,exact date,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,political militias,Civilians (Nigeria),Christian Group (Nigeria),civilians,political militia vs civilians,Western Africa,Nigeria,Borno,Gwoza,,Gwoza,11.084,13.6925,medium,Vanguard (Lagos),Subnational,"At least four people were killed and more than 100 houses burnt down on when members of the Boko Haram, attacked Arboko village behind Gwoza hills in Borno State. The gunmen were said to have launched the attack around 2:30 am and overran the villages before dawn. The village is said to be inhabited by a tiny Christian minority.",4,1558387848,NGA,Violence against civilians,Attack
4890372,566,NIG5291,5291,13 December 2013,2013,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,political militias,military vs political militia,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,high,Associated Press,International,"Nigerian forces launch an air raid on a Boko Haram encampment outside of Maiduguri, killing ""scores.""",40,1552577431,NGA,Battles,Armed clash
4890384,566,NIG5289,5289,12 December 2013,2013,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Ogun,Ado-Odo/Ota,,Sanngo-Ota,6.7052999,3.2398,high,Vanguard (Lagos),Subnational,"A day following a protest by traders and other residents of Sango decrying the planned demolition of their structures by the state government, a second group gathers and stages a counter-protest.",0,1552577431,NGA,Protests,Peaceful protest
4890385,566,NIG5290,5290,12 December 2013,2013,exact date,Protests,Protest with intervention,Protesters (Nigeria),APC: All Progressives Congress,protesters,Police Forces of Nigeria (1999-2015),,state forces,military vs protesters,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Vanguard (Lagos),Subnational,"Policemen barricaded the two ends of Moscow Road leading to the state House of Assembly, thus preventing the pro-Governor Chibuike Amaechi lawmakers from reconvening the House. Police forces also implemented tear gas on the crowd. The previous day a court order declared it illegal for lawmakers to take over of the legislative functions of the Rivers State House of Assembly by the House of Representatives.",0,1552577431,NGA,Protests,Protest with intervention
4890386,566,NIG5287,5287,12 December 2013,2013,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,political militias,military vs political militia,Western Africa,Nigeria,Borno,Konduga,,Ngalbaimari,11.6191,13.6552,high,Xinhua News,International,At least 25 killed when the military in Borno State engaged a group of Boko Haram members in an armed conflict. The battle occurred late in the evening.,25,1552577431,NGA,Battles,Armed clash
4890387,566,NIG5288,5288,12 December 2013,2013,exact date,Protests,Peaceful protest,Protesters (Nigeria),PENGASSAN: Petroleum and Natural Gas Senior Staff Association of Nigeria,protesters,,,0,sole protester action,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0832996,7.5332999,high,This Day (Lagos),Subnational,PENGASSAN oil refinery protesters gather in Abuja to demonstrate against the proposed sale of several state owned oil refineries to private organizations.,0,1552577431,NGA,Protests,Peaceful protest
4890437,566,NIG5283,5283,11 December 2013,2013,exact date,Protests,Peaceful protest,Protesters (Nigeria),PENGASSAN: Petroleum and Natural Gas Senior Staff Association of Nigeria,protesters,,,0,sole protester action,Western Africa,Nigeria,Kaduna,Kaduna North,,Kaduna,10.5222,7.4383001,medium,Daily Trust (Abuja),Subnational,"Employees of a state-owned oil refinery, organised under the umbrella group PENGASSAN, protest a proposed plan to sell to a private firm. The protest was led by the plants associated labour union.",0,1552577431,NGA,Protests,Peaceful protest
4890481,566,NIG5286,5286,11 December 2013,2013,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Ogun,Ado-Odo/Ota,,Sanngo-Ota,6.7052999,3.2398,high,Vanguard (Lagos),Subnational,A group of residents and traders in Sango Ota area of Ogun protest the planned demolition of their structures by the state government. The authorities plan to make way for a new road expansion.,0,1552577431,NGA,Protests,Peaceful protest
4890482,566,NIG5282,5282,11 December 2013,2013,within week,Battles,Armed clash,Unidentified Communal Militia (Nigeria),,identity militias,Unidentified Communal Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Cross River,Obubra,,Obubra,6.0753002,8.3290005,medium,The Sun (Nigeria),National,Three persons have been reportedly killed and 18 houses burnt in an ongoing struggle between two royal families (clan not known) over control of an area.,3,1552577431,NGA,Battles,Armed clash
4890436,566,NIG5284,5284,11 December 2013,2013,exact date,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Borno,Guzamala,,Bulabulin,12.6611,13.2795,high,Leadership (Abuja),Subnational,Suspected Boko Haram attacked a passenger bus travelling along the Maiduguri-Damboa highway. Nine reported deaths. The motive for the attack is not known.,9,1552577431,NGA,Violence against civilians,Attack
4890438,566,NIG5285,5285,11 December 2013,2013,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Plateau,Barkin Ladi,,Barkin Ladi,9.5333004,8.8999996,high,Leadership (Abuja),Subnational,Four are killed during an attack at Tixkan Village in Kurra Falls Gashish District of Barkin Ladi local government area of Plateau State. The perpetrators are not known.,4,1552577431,NGA,Violence against civilians,Attack
4890506,566,NIG5279,5279,10 December 2013,2013,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Rivers,Tai,,Ogoni,4.7339001,7.23,high,Premium Times (Abuja),Subnational,"Oil refinery protesters blocked many routes leading to major oil facilities in the area, demanding the effected companies implement environmental practices recommended by the United Nations Environmental Programme.",0,1552577431,NGA,Protests,Peaceful protest
