data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,event_code,subevent_code
4995970,566,NIG802,802,09 December 2001,2001,exact date,Violence against civilians,Attack,Muslim Militia (Nigeria),,identity militias,Civilians (Nigeria),,civilians,communal militia vs civilians,Western Africa,Nigeria,Kano,Kano Municipal,,Kano,11.9702,8.5044003,high,Agence France Presse,International,"An Islamic militia on the heels of fighting in Jos burn two churches in Kano.""",0,1552577658,NGA,Violence against civilians,Attack
4996009,566,NIG801,801,06 December 2001,2001,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Ogun,Abeokuta South,,Abeokuta,7.1500001,3.3499999,high,Xinhua News,International,Five police officers are killed by robbers on a highway.,5,1552577658,NGA,Battles,Armed clash
4996050,566,NIG800,800,01 December 2001,2001,within week,Violence against civilians,Attack,Muslim Militia (Nigeria),,identity militias,Civilians (Nigeria),,civilians,communal militia vs civilians,Western Africa,Nigeria,Kaduna,Kaduna North,,Kaduna,10.5222,7.4383001,high,All Africa,Regional,A former Christian minister narrowly escaped an attack from Islamic fundamentalists who accused him of misrepresenting a high profile Muslim figure.,0,1552577658,NGA,Violence against civilians,Attack
4996083,566,NIG798,798,28 November 2001,2001,exact date,Violence against civilians,Attack,Muslim Militia (Nigeria),,identity militias,Civilians (Nigeria),,civilians,communal militia vs civilians,Western Africa,Nigeria,Osun,Osogbo,,Oshogbo,7.7666998,4.5667,high,Agence France Presse,International,A Muslim group kills one and burns 11 churches in protest of a Islamic preacher being arrested.,1,1552577658,NGA,Violence against civilians,Attack
4996084,566,NIG799,799,28 November 2001,2001,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Reuters News,International,A British oil worker,0,1552577658,NGA,Violence against civilians,Attack
4996120,566,NIG797,797,24 November 2001,2001,within week,Violence against civilians,Attack,Tiv Ethnic Militia (Nigeria),,identity militias,Civilians (Nigeria),,civilians,communal militia vs civilians,Western Africa,Nigeria,Taraba,Donga,,Donga,7.7167001,10.05,high,Xinhua News,International,The Tiv ethnic militia attacks a Sunti ethnic settlement in Taraba State and kills at least 50 in the process.,50,1552577658,NGA,Violence against civilians,Attack
4996143,566,NIG796,796,21 November 2001,2001,within week,Riots,Mob violence,Rioters (Nigeria),Ilajes Ethnic Militia (Nigeria),rioters,Rioters (Nigeria),Ilajes Ethnic Militia (Nigeria),rioters,rioters vs rioters,Western Africa,Nigeria,Ondo,Ilaje,,Ago-Ilaje,6.3234,4.7248998,high,All Africa,Regional,No fewer than five persons were feared dead while 25 others were seriously injured during a bloody clash between rival Ilaje communities in Ondo State over the sharing of 150m naira oil money meant for the oil producing communities in the area.,5,1552577658,NGA,Riots,Mob violence
4996147,566,NIG795,795,21 November 2001,2001,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Delta,Sapele,,Sapele,5.8941002,5.6767001,high,All Africa,Regional,Two are thought dead when a protest against the National Electric Power Authority (NEPA) turns violent.,2,1552577658,NGA,Riots,Violent demonstration
4996162,566,NIG794,794,19 November 2001,2001,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,high,This Day,National,A second strike launched in Maiduguri with protests over the shooting of four striking wokrers by police earlier in the week,0,1552577658,NGA,Protests,Peaceful protest
4996176,566,NIG793,793,17 November 2001,2001,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Lagos Mainland,,Yaba,6.4979,3.3829,high,All Africa,Regional,A group of armed robbers kill three in the town of Yaba in a described show of power to the inhabitants.,3,1552577658,NGA,Violence against civilians,Attack
4996192,566,NIG792,792,16 November 2001,2001,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,Police Forces of Nigeria (1999-2015),,state forces,military vs rioters,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,high,The Guardian,National,Four people were feared dead as anti-riot armed mobile policemen engaged protesters in a battle; as the long-drawn industrial dispute between the state government and the striking civil servants took a turn for the worst. The Nigeria Labour Congress later in protested the shooting of four workers by men of the Borno State Police Command in Maiduguri.,4,1552577658,NGA,Riots,Violent demonstration
4996205,566,NIG791,791,15 November 2001,2001,within week,Riots,Violent demonstration,Rioters (Nigeria),,rioters,Civilians (Nigeria),Health Workers (Nigeria),civilians,rioters vs civilians,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,high,This Day,National,"The state Commissioner of Police alleged at a news conference that striking workers had attacked doctors and members of voluntary organisations such as the Red Cross, who were rendering skeletal services at the Maiduguri Specialist Hospital since the commencement of the strike. He cited an attack on the general manager of Borno Radio Television (BRTV), who was attacked at his residence by some workers following the resumption of broadcasts by the station.",0,1552577658,NGA,Riots,Violent demonstration
4996250,566,NIG789,789,08 November 2001,2001,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Osun,Boluwaduro,,Otan Aiyegbaju,7.9499998,4.8000002,high,Reuters News,International,The home of the President of Nigeria was raided by six armed robbers. No reported deaths.,0,1552577658,NGA,Violence against civilians,Attack
4996248,566,NIG790,790,08 November 2001,2001,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Ogun,Abeokuta South,,Abeokuta,7.1500001,3.3499999,high,Xinhua News,International,Four police are killed when they are attacked by armed robbers.,4,1552577658,NGA,Battles,Armed clash
4996341,566,NIG788,788,27 October 2001,2001,within week,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Agege,,Akowonjo,6.6100998,3.3097,high,All Africa,Regional,A group of civilians resist robbers,0,1552577658,NGA,Violence against civilians,Attack
4996352,566,NIG786,786,24 October 2001,2001,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Benue,Makurdi,,Makurdi,7.7410998,8.5121002,high,Reuters News,International,At least 13 are dead as the townspeople of Makurdi riot over the recent increased military presence around the area due to religious battles.,13,1552577658,NGA,Riots,Violent demonstration
4996355,566,NIG787,787,24 October 2001,2001,within week,Violence against civilians,Attack,Military Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Benue,Makurdi,,Makurdi,7.7410998,8.5121002,high,Reuters News,International,The military in Makurdi gun down 200 civilians in matter of two days in order to enforce curfew in the riot-torn city.,200,1552577658,NGA,Violence against civilians,Attack
4996413,566,NIG785,785,16 October 2001,2001,within week,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,high,Weekly Trust,National,Muslims in Borno and Yobe states are holding special prayers called qunut in support of the people of Afghanistan and for the retreat of the Anglo-American forces following US military strikes against the Central Asian country. Accompanying demonstrations were held in Yobe and Borno states.,0,1552577659,NGA,Protests,Peaceful protest
5183403,566,NIG782,782,15 October 2001,2001,within week,Violence against civilians,Attack,Unidentified Armed Group (Chad),,political militias,Civilians (Chad),,civilians,political militia vs civilians,Western Africa,Nigeria,Borno,Bama,,Banki,11.6621,14.0201,high,The Guardian,National,"Following a spate of attacks on Chadian residents in Banki, a border town in Borno State, President Idris Deby of Chad has petitioned his Nigerian counterpart, Chief Olusegun Obasanjo. The last attack which took place about a fortnight ago reportedly left seven people dead.",7,1558387849,NGA,Violence against civilians,Attack
4996427,566,NIG783,783,15 October 2001,2001,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,high,Vanguard,National,"COUNCILLORS in Borno State have protested against the recent decision by the Federal Government to reduce their remuneration from N125,000 to N53,833.75, describing it as ""unfair and unjustifiable.""",0,1552577659,NGA,Protests,Peaceful protest
5183404,566,NIG784,784,15 October 2001,2001,within week,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Yobe,Potiskum,,Potiskum,11.7091,11.0694,high,Weekly Trust,National,Muslims in Borno and Yobe states are holding special prayers called qunut in support of the people of Afghanistan and for the retreat of the Anglo-American forces following US military strikes against the Central Asian country. Accompanying demonstrations were held in Yobe and Borno states.,0,1558387849,NGA,Protests,Peaceful protest
4996447,566,NIG781,781,13 October 2001,2001,within week,Battles,Armed clash,Muslim Militia (Nigeria),,identity militias,Christian Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Kano,Kano Municipal,,Kano,11.9702,8.5044003,high,AP Reuters,International,200 are dead along with property destroyed when Muslim and Christian militias battle in the streets of Kano over differing viewpoints of the newly begun U.S. airstrikes in Afghanistan.,200,1552577659,NGA,Battles,Armed clash
4996471,566,NIG780,780,11 October 2001,2001,exact date,Battles,Armed clash,Okrika Communal Militia (Nigeria),,identity militias,Police Forces of Nigeria (1999-2015),,state forces,military vs communal militia,Western Africa,Nigeria,Rivers,Okrika,,Okrika,4.7416,7.0848999,high,All Africa,Regional,Okrika Island youths kill four Rivers State police for unknown reasons.,4,1552577659,NGA,Battles,Armed clash
4996478,566,NIG779,779,10 October 2001,2001,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,All Africa,Regional,A group of 14 robbers invade a Lagos bank and escape with cash before one of the group is shot and killed.,1,1552577659,NGA,Violence against civilians,Attack
4996511,566,NIG778,778,07 October 2001,2001,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Ogun,Shagamu,,Shagamu,6.8432002,3.6478,high,The Progress,National,Five police are shot dead by armed men at the Nigeria-Benin border. Their aim,5,1552577659,NGA,Battles,Armed clash
4996603,566,NIG777,777,28 September 2001,2001,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Delta,Isoko South,,Olomoro,5.4120998,6.1394,high,All Africa,Regional,An unknown group of youths attacked a Shell oil facility and injured a worker in the process. As a result the facility has been closed and production at the facility has been lost.,0,1552577659,NGA,Violence against civilians,Attack
4996612,566,NIG775,775,25 September 2001,2001,exact date,Battles,Armed clash,Okrika Communal Militia (Nigeria),,identity militias,Okrika Communal Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Rivers,Okrika,,Okrika,4.7416,7.0848999,high,Agence France Presse,International,Two groups in the Okrika community have split into factions and involves themselves in battle,0,1552577659,NGA,Battles,Armed clash
4996613,566,NIG776,776,25 September 2001,2001,exact date,Battles,Armed clash,Ijaw Ethnic Militia (Nigeria),,identity militias,Ijaw Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Reuters News,International,Three are killed with infighting among the Ijaw ethnic militia.,3,1552577659,NGA,Battles,Armed clash
4996675,566,NIG774,774,15 September 2001,2001,within week,Violence against civilians,Attack,Kwara Communal Militia (Nigeria),,identity militias,Civilians (Nigeria),,civilians,communal militia vs civilians,Western Africa,Nigeria,Kwara,Ilorin East,,Illorin,8.5,4.5500002,high,Xinhua News,International,Six students are dead following an attack by a cult group from in Kwara State.,6,1552577659,NGA,Violence against civilians,Attack
4996688,566,NIG773,773,13 September 2001,2001,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Oshodi-Isolo,,Isolo,6.5292001,3.3217001,high,All Africa,Regional,AN armed group attacked 5 foreign pilots who had recently arrived in Nigeria.,0,1552577659,NGA,Violence against civilians,Attack
4996702,566,NIG772,772,12 September 2001,2001,exact date,Riots,Mob violence,Rioters (Nigeria),Christian Group (Nigeria),rioters,Rioters (Nigeria),Muslim Group (Nigeria),rioters,rioters vs rioters,Western Africa,Nigeria,Plateau,Jos North,,Jos,9.9285002,8.8921003,high,Human Rights Watch,Other,Six days of religious riots between Christians and Muslims (likely Berom - Fulani/Hausa) begins in Jos after offence was taken by Muslims when a Christian woman refused to walk around a Mosque during Friday evening prayers. Approximately 1000 deaths reported over the course of six days.,166,1552577659,NGA,Riots,Mob violence
4996704,566,NIG770,770,11 September 2001,2001,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Akwa Ibom,Ibiono Ibom,,Ikot Ekpene,5.1815,7.9341998,high,Xinhua News,International,One student is killed and 13 others injured as two rival cult groups clash in Ikot Ekpene.,1,1552577659,NGA,Violence against civilians,Attack
4996714,566,NIG771,771,11 September 2001,2001,exact date,Riots,Mob violence,Rioters (Nigeria),Christian Group (Nigeria),rioters,Rioters (Nigeria),Muslim Group (Nigeria),rioters,rioters vs rioters,Western Africa,Nigeria,Plateau,Jos North,,Jos,9.9285002,8.8921003,high,Human Rights Watch,Other,Six days of religious riots between Christians and Muslims (likely Berom - Fulani/Hausa) begins in Jos after offence was taken by Muslims when a Christian woman refused to walk around a Mosque during Friday evening prayers. Approximately 1000 deaths reported over the course of six days.,166,1552577659,NGA,Riots,Mob violence
4996723,566,NIG769,769,10 September 2001,2001,exact date,Riots,Mob violence,Rioters (Nigeria),Christian Group (Nigeria),rioters,Rioters (Nigeria),Muslim Group (Nigeria),rioters,rioters vs rioters,Western Africa,Nigeria,Plateau,Jos North,,Jos,9.9285002,8.8921003,high,Human Rights Watch,Other,Six days of religious riots between Christians and Muslims (likely Berom - Fulani/Hausa) begins in Jos after offence was taken by Muslims when a Christian woman refused to walk around a Mosque during Friday evening prayers. Approximately 1000 deaths reported over the course of six days.,167,1552577659,NGA,Riots,Mob violence
4996724,566,NIG768,768,10 September 2001,2001,within month,Riots,Mob violence,Rioters (Nigeria),Prisoners (Nigeria); Christian Group (Nigeria),rioters,Rioters (Nigeria),Prisoners (Nigeria); Muslim Group (Nigeria),rioters,rioters vs rioters,Western Africa,Nigeria,Plateau,Jos North,,Jos,9.9285002,8.8921003,high,Reuters News,International,22 inmates of a Jos prison are dead over the course of a month when Muslims and Christian clashed inside the prison.,22,1552577659,NGA,Riots,Mob violence
4996733,566,NIG767,767,09 September 2001,2001,exact date,Riots,Mob violence,Rioters (Nigeria),Christian Group (Nigeria),rioters,Rioters (Nigeria),Muslim Group (Nigeria),rioters,rioters vs rioters,Western Africa,Nigeria,Plateau,Jos North,,Jos,9.9285002,8.8921003,high,Human Rights Watch,Other,Six days of religious riots between Christians and Muslims (likely Berom - Fulani/Hausa) begins in Jos after offence was taken by Muslims when a Christian woman refused to walk around a Mosque during Friday evening prayers. Approximately 1000 deaths reported over the course of six days.,167,1552577659,NGA,Riots,Mob violence
4996739,566,NIG766,766,08 September 2001,2001,exact date,Riots,Mob violence,Rioters (Nigeria),Christian Group (Nigeria),rioters,Rioters (Nigeria),Muslim Group (Nigeria),rioters,rioters vs rioters,Western Africa,Nigeria,Plateau,Jos North,,Jos,9.9285002,8.8921003,high,Human Rights Watch,Other,Six days of religious riots between Christians and Muslims (likely Berom - Fulani/Hausa) begins in Jos after offence was taken by Muslims when a Christian woman refused to walk around a Mosque during Friday evening prayers. Approximately 1000 deaths reported over the course of six days.,167,1552577659,NGA,Riots,Mob violence
4996745,566,NIG764,764,07 September 2001,2001,within week,Violence against civilians,Attack,Bakassi Boys Militia,,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7884998,high,Agence France Presse,International,The militia known as the Bakassi Boys attack and kill a person believed to a regional mafia boss.,1,1552577659,NGA,Violence against civilians,Attack
4996751,566,NIG765,765,07 September 2001,2001,exact date,Riots,Mob violence,Rioters (Nigeria),Christian Group (Nigeria),rioters,Rioters (Nigeria),Muslim Group (Nigeria),rioters,rioters vs rioters,Western Africa,Nigeria,Plateau,Jos North,,Jos,9.9285002,8.8921003,high,Human Rights Watch,Other,Six days of religious riots between Christians and Muslims (likely Berom - Fulani/Hausa) begins in Jos after offence was taken by Muslims when a Christian woman refused to walk around a Mosque during Friday evening prayers. Approximately 1000 deaths reported over the course of six days.,167,1552577659,NGA,Riots,Mob violence
4996783,566,NIG763,763,03 September 2001,2001,exact date,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,Agence France Presse,International,The police shoot and kill four students at the University of Lagos in an attempt to break up a clash.,4,1552577659,NGA,Violence against civilians,Attack
4996819,566,NIG762,762,01 September 2001,2001,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Kogi,Lokoja,,Lokoja,7.8024001,6.743,high,All Africa,Regional,A member of the House of Representatives,0,1552577659,NGA,Violence against civilians,Attack
4996804,566,NIG761,761,01 September 2001,2001,exact date,Battles,Armed clash,Ke Ethnic Militia (Nigeria),Krakrama Ethnic Militia (Nigeria),identity militias,Bille Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Rivers,Degema,,Degema,4.7460999,6.7677002,high,Agence France Presse,International,Twenty are killed as ethnic unrest breaks out in Degema,20,1552577659,NGA,Battles,Armed clash
4996829,566,NIG760,760,31 August 2001,2001,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Ondo,Owo,,Owo,7.1961999,5.5868001,high,Nigerian National News,National,Attack on civilians in Owo. Perpetrators not known.,0,1552577659,NGA,Violence against civilians,Attack
4996859,566,NIG759,759,27 August 2001,2001,within week,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Ogun,Imeko-Afon,,Igbogbo,7.4833002,2.8,high,All Africa,Regional,Cultists kidnap a civilian and in a ritualistic fashion kill them.,1,1552577659,NGA,Violence against civilians,Attack
4996860,566,NIG758,758,27 August 2001,2001,exact date,Battles,Armed clash,Muslim Militia (Nigeria),,identity militias,Christian Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Bauchi,Bauchi,,Kutaru,9.8999996,9.8332996,high,Agence France Presse,International,At least four are dead when Muslims and Christian clash over the implementation of a strict Islamic law.,4,1552577659,NGA,Battles,Armed clash
4996883,566,NIG757,757,24 August 2001,2001,exact date,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Ebonyi,Ebonyi,,Abakaliki,6.3162999,8.1169004,high,Agence France Presse,International,Police shoot and kill and wound three when civilians protest the presence of the president of the Nigerian Senate.,1,1552577659,NGA,Violence against civilians,Attack
4996887,566,NIG756,756,23 August 2001,2001,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,All Africa,Regional,An Assistant Superintendent of Police (ASP) attached to Shell Development Company in Lagos has been shot dead by unidentified gunmen.,1,1552577659,NGA,Violence against civilians,Attack
4996901,566,NIG755,755,20 August 2001,2001,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,medium,All Africa,Regional,Armed men kill a four year old girl who were looking for her father. Following the murder they took N80,1,1552577659,NGA,Violence against civilians,Attack
4996904,566,NIG754,754,19 August 2001,2001,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,All Africa,Regional,A commercial bus driver was kidnapped in Lagos by gunmen.,0,1552577659,NGA,Violence against civilians,Abduction/forced disappearance
4996912,566,NIG753,753,18 August 2001,2001,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Agence France Presse,International,A legislator representing Rivers State is shot dead by armed assailants. A political motive is not known.,1,1552577659,NGA,Violence against civilians,Attack
4996979,566,NIG752,752,10 August 2001,2001,within week,Battles,Armed clash,Tiv Ethnic Militia (Nigeria),,identity militias,Jukun Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Benue,Gboko,,Gboko,7.3179002,8.9951,medium,Reuters News,International,The ethnic militias of the Tiv and Jukun peoples clash in Benue State for unknown reasons.,0,1552577659,NGA,Battles,Armed clash
4996978,566,NIG751,751,10 August 2001,2001,within week,Battles,Armed clash,Tiv Ethnic Militia (Nigeria),Jukun Ethnic Militia (Nigeria),identity militias,Military Forces of Nigeria (1999-2015),,state forces,military vs communal militia,Western Africa,Nigeria,Benue,Gboko,,Gboko,7.3179002,8.9951,medium,Reuters News,International,Sixteen soldiers are dead as they attempt to bring an end to the violence between the Tiv and Jukun peoples in Benue State.,16,1552577659,NGA,Battles,Armed clash
4996985,566,NIG750,750,09 August 2001,2001,exact date,Battles,Armed clash,Muslim Militia (Nigeria),,identity militias,Christian Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Plateau,Jos North,,Jos,9.9285002,8.8921003,high,Reuters News,International,At least fifty are killed when Islamic and Christian militias battle in Jos. Trying to restore order the government of the area have implemented curfews. Unsubstantiated reports have the death toll as high as 165.,50,1552577659,NGA,Battles,Armed clash
4997032,566,NIG749,749,03 August 2001,2001,exact date,Battles,Armed clash,Police Forces of Nigeria (1999-2015),,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Lagos,Ikeja,,Ikeja,6.5942001,3.3375001,high,The Progress,National,Two robbers are shot dead after police caught up with them algon Ikorodu road while robbing a bus.,2,1552577659,NGA,Battles,Armed clash
4997080,566,NIG748,748,30 July 2001,2001,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Ogun,Ifo,,Ifo,6.8144002,3.1958001,high,All Africa,Regional,Armed men kill a police officer and wound another in Ogun State before stealing their Jeep.,1,1552577659,NGA,Battles,Armed clash
4997169,566,NIG747,747,20 July 2001,2001,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Anambra,Oyi,,Awkuzu,6.2382002,6.9425998,high,Associated Press Newswires,International,A gang kills 22 in a revenge attack on a civilian anti-crime group.,22,1552577659,NGA,Violence against civilians,Attack
