data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,event_code,subevent_code
4971602,566,NIG2123,2123,25 August 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,All Africa,Regional,Armed group kills two students and five others during an attack on them.,7,1552577630,NGA,Violence against civilians,Attack
4971609,566,NIG2121,2121,24 August 2008,2008,exact date,Violence against civilians,Attack,Military Forces of Nigeria (1999-2015) Joint Task Force,,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9246998,6.2642002,high,Vanguard (Nigeria),National,Soldiers in search of militants opened fire on a civilian boat,0,1552577630,NGA,Violence against civilians,Attack
4971655,566,NIG2120,2120,20 August 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Osun,Osogbo,,Oshogbo,7.7666998,4.5667,high,Vanguard (Nigeria),National,Hoodlums attack the Ooni of Ife,0,1552577630,NGA,Violence against civilians,Attack
4971671,566,NIG2119,2119,20 August 2008,2008,exact date,Violence against civilians,Attack,Military Forces of Nigeria (1999-2015) Joint Task Force,,state forces,Civilians (Nigeria),MEND: Movement for the Emancipation of the Niger Delta,civilians,military vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Agence France Presse,International,MEND accuses JTF of extra-judicial killings,0,1552577630,NGA,Violence against civilians,Attack
4971677,566,NIG2117,2117,19 August 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Unidentified Armed Group (Nigeria),,political militias,political militia vs political militia,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,Reuters News,International,Two groups of armed men battle over control of oil production in the area of Sama.,0,1552577630,NGA,Battles,Armed clash
4971694,566,NIG2116,2116,19 August 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,Agence France Presse,International,Paul Ogundeji,0,1552577630,NGA,Violence against civilians,Attack
4971693,566,NIG2118,2118,19 August 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Ekiti,Ekiti West,,Aramoko-Ekiti,7.7093,5.0447001,high,This Day (Nigeria),Subnational,An armed group raids a police station to free their incarcerated comrades. Three police are injured.,0,1552577630,NGA,Battles,Armed clash
4971699,566,NIG2115,2115,18 August 2008,2008,within week,Battles,Armed clash,Udu Ethnic Militia (Nigeria),,identity militias,Uvwie Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5166998,5.75,high,All Africa,Regional,Three have been stabbed in Warri for fighting between to ethnic groups of the area.,0,1552577630,NGA,Battles,Armed clash
4971737,566,NIG2111,2111,15 August 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015) Joint Task Force,,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Associated Press,International,Unidentified gunmen attacked Nigerian military convoy in Niger Delta,0,1552577630,NGA,Battles,Armed clash
4971736,566,NIG2112,2112,15 August 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,Associated Press Newswires,International,Gunman attack a Navy boat. Navy retaliates,0,1552577630,NGA,Battles,Armed clash
4971812,566,NIG2109,2109,08 August 2008,2008,exact date,Battles,Armed clash,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Military Forces of Nigeria (1999-2015),,state forces,military vs rebels,Western Africa,Nigeria,Rivers,Bonny,,Bonny,4.4521999,7.1680999,high,Reuters News,International,MEND wounds two soldiers on Bonny Island.,0,1552577630,NGA,Battles,Armed clash
4971813,566,NIG2110,2110,08 August 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Bonny,,Bonny,4.4521999,7.1680999,medium,All Africa,Regional,Nigerian Navy kills four militants outside of Port Harcourt.,4,1552577630,NGA,Battles,Armed clash
5170670,566,NIG2108,2108,07 August 2008,2008,exact date,Battles,Armed clash,Police Forces of Nigeria (1999-2015),,state forces,Military Forces of Nigeria (1999-2015),,state forces,military vs military,Western Africa,Nigeria,Adamawa,Yola North,,Yola,9.1999998,12.4833,high,All Africa,Regional,Police and the Civil Defense Corps (NSCDC) clash in Adamawa State over jurisdiction of traffic signals.,0,1557782382,NGA,Battles,Armed clash
4971827,566,NIG2107,2107,06 August 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,Agence France Presse,International,Armed group killed one,1,1552577630,NGA,Battles,Armed clash
4971868,566,NIG2106,2106,04 August 2008,2008,within week,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Ondo,Akure South,,Akure,7.2526002,5.1931,high,Vanguard (Nigeria),National,Five gunmen kill an Industrialist in Akure.,1,1552577630,NGA,Violence against civilians,Attack
4971888,566,NIG2104,2104,02 August 2008,2008,exact date,Riots,Violent demonstration,Rioters (Nigeria),Muslim Group (Nigeria),rioters,Civilians (Nigeria),Christian Group (Nigeria),civilians,rioters vs civilians,Western Africa,Nigeria,Kano,Kano Municipal,,Kano,11.9702,8.5044003,high,Agence France Presse,International,Muslim students riot against Christians following the publishing of a cartoon of Mohammed.,0,1552577630,NGA,Riots,Violent demonstration
4971895,566,NIG2103,2103,01 August 2008,2008,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,All Africa,Regional,Many shops burnt and citizens injured as youths retaliate against the assassination of a Union Leader.,0,1552577630,NGA,Riots,Violent demonstration
4971910,566,NIG2102,2102,31 July 2008,2008,within week,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Unidentified Armed Group (Nigeria),,political militias,political militia vs political militia,Western Africa,Nigeria,Cross River,Yala,,Gabu,6.8558998,8.7568998,high,Vanguard (Nigeria),National,Community leader clash over mining rights in Gabu,0,1552577630,NGA,Battles,Armed clash
4971924,566,NIG2101,2101,30 July 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Degema,,Abonnema,4.7316999,6.7722001,high,Agence France Presse,International,A soldier was killed and another injured when they attempted to breakup a dispute between two militant groups.,1,1552577630,NGA,Battles,Armed clash
4971931,566,NIG2100,2100,29 July 2008,2008,exact date,Battles,Armed clash,NURTW: National Union of Road Transport Workers,,political militias,NURTW: National Union of Road Transport Workers,,political militias,political militia vs political militia,Western Africa,Nigeria,Ogun,Obafemi-Owode,,Okeigbala,7,3.5833001,low,All Africa,Regional,Rival members of a Union clash in Ogun State,0,1552577630,NGA,Battles,Armed clash
4971942,566,NIG2099,2099,28 July 2008,2008,exact date,Strategic developments,Looting/property destruction,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,,,0,sole rebels action,Western Africa,Nigeria,Bayelsa,Nembe,,Nembe,4.5394001,6.4003,high,Dow Jones Chinese Financial Wire,International,Property destruction: Shell shuts down an oil facility in Bayelsa State after a militant attack,0,1552577631,NGA,Strategic developments,Looting/property destruction
4972035,566,NIG2098,2098,18 July 2008,2008,within week,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015) Joint Task Force,,state forces,military vs political militia,Western Africa,Nigeria,Bayelsa,Nembe,,Nembe,4.5394001,6.4003,medium,Afrique en Ligne,Regional,"-1-civilian""",1,1552577631,NGA,Battles,Armed clash
4972048,566,NIG2097,2097,17 July 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,The New York Times,International,Militants attack security forces in the Niger Delta,0,1552577631,NGA,Battles,Armed clash
4972055,566,NIG2095,2095,16 July 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015) Joint Task Force,,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,http://news.xinhuanet.com/english/2008-07/19/conte,International,JTF clashes with unknown perpetrators in Port Harcourt.,0,1552577631,NGA,Battles,Armed clash
4972050,566,NIG2096,2096,16 July 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Bonny,,Bonny,4.4521999,7.1680999,high,All Africa,Regional,Militants and Military battle in Bonny.,0,1552577631,NGA,Battles,Armed clash
4972121,566,NIG2094,2094,11 July 2008,2008,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Bayelsa,Nembe,,Nembe,4.5394001,6.4003,high,Agence France Presse,International,The Nigerian Navy involves itself with a battle between two rival gangs in Nembe,0,1552577631,NGA,Battles,Armed clash
4972135,566,NIG2093,2093,09 July 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Ogbia,,Ogbia,4.7740998,6.3269,medium,All Africa,Regional,Militants kill an oil worker and kidnap another in Ogbia area of Bayelsa State.,1,1552577631,NGA,Violence against civilians,Attack
4972146,566,NIG2092,2092,09 July 2008,2008,within week,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Katsina,Funtua,,Funtua,11.5233,7.3081002,high,All Africa,Regional,Armed men attack a gas station in Funtua,0,1552577631,NGA,Violence against civilians,Attack
4972145,566,NIG2091,2091,09 July 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Bonny,,Bonny,4.4521999,7.1680999,high,Agence France Presse,International,Militants hijack a vessel on Bonny Island,0,1552577631,NGA,Battles,Armed clash
4972164,566,NIG2090,2090,07 July 2008,2008,exact date,Violence against civilians,Attack,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Civilians (Nigeria),,civilians,rebels vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Daily Trust (Abuja),Subnational,MEND attacks civilians in Port Harcourt.,0,1552577631,NGA,Violence against civilians,Attack
4972165,566,NIG2089,2089,07 July 2008,2008,within week,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Unidentified Armed Group (Nigeria),,political militias,political militia vs political militia,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9246998,6.2642002,low,All Africa,Regional,Militant Leader Prince Igodo is killed in militant clash in Bayelsa State.,1,1552577631,NGA,Battles,Armed clash
4972243,566,NIG2088,2088,03 July 2008,2008,within week,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Lagos,Ikorodu,,Majidun Creek,6.6052999,3.4761,high,This Day (Nigeria),Subnational,Militants and Police trade gunfire.,0,1552577631,NGA,Battles,Armed clash
4972271,566,NIG2087,2087,30 June 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Benue,Makurdi,,Makurdi,7.7410998,8.5121002,high,Vanguard (Nigeria),National,"An armed gang attacked and killed David Yongo a History professor at Benue State University in his home. """,1,1552577631,NGA,Violence against civilians,Attack
4972285,566,NIG2086,2086,29 June 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Akuku Toru,,Oloma,4.3937998,6.7237,high,All Africa,Regional,Militants attack a houseboat owned and inhabited by employees of the Shell Oil Company.,0,1552577631,NGA,Violence against civilians,Attack
4972295,566,NIG2085,2085,28 June 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Bonny,,Bonny,4.4521999,7.1680999,high,Agence France Presse,International,Militants attack civilians on Bonny Island,0,1552577631,NGA,Violence against civilians,Attack
4972414,566,NIG2084,2084,22 June 2008,2008,within week,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,rebels vs political militia,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9246998,6.2642002,low,Agence France Presse,International,Clashes between two rival militant gangs are ongoing.,0,1552577631,NGA,Battles,Armed clash
4972455,566,NIG2082,2082,19 June 2008,2008,exact date,Violence against civilians,Attack,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Civilians (Nigeria),,civilians,rebels vs civilians,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5166998,5.75,medium,Africa Research Bulletin,Regional,Members of MEND attack the Bonoga oil platform,0,1552577631,NGA,Violence against civilians,Attack
4972454,566,NIG2083,2083,19 June 2008,2008,exact date,Battles,Armed clash,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Military Forces of Nigeria (1999-2015) Joint Task Force,,state forces,military vs rebels,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,All Africa,Regional,MEND rebels attack offshore oil facility in Niger Delta.,0,1552577631,NGA,Battles,Armed clash
4972499,566,NIG2081,2081,18 June 2008,2008,exact date,Battles,Armed clash,Police Forces of Nigeria (1999-2015),,state forces,Military Forces of Nigeria (2015-) Security and Civil Defence Corps,,state forces,military vs military,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,high,Daily Trust,National,"Some policemen and members of the Nigeria Civil Defence Corps in Maiduguri, Borno State yesterday engaged in a fight following which many sustained injuries.",0,1552577631,NGA,Battles,Armed clash
4972574,566,NIG2080,2080,15 June 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Akwa Ibom,Eket,,Eket,4.6412001,7.9208999,high,Vanguard (Nigeria),National,Unidentified gunmen kill a oil worker in Eket.,1,1552577631,NGA,Violence against civilians,Attack
4972651,566,NIG2078,2078,11 June 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Ekeremor,,Clough Creek,4.8150001,5.6090999,high,Reuters News,International,Gunmen in boats attack the military as well as civilians in Clough Creek,0,1552577631,NGA,Violence against civilians,Attack
4972638,566,NIG2076,2076,11 June 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,AFX Asia,International,Gunmen in a boat attack Naval personnel on an oil facility,0,1552577631,NGA,Battles,Armed clash
4972636,566,NIG2079,2079,11 June 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Delta,Oshimili South,,Asaba,6.2006001,6.7339001,high,Vanguard (Nigeria),National,Police kill three armed robbers in Asaba.,0,1552577631,NGA,Battles,Armed clash
4972637,566,NIG2077,2077,11 June 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Bayelsa,Ekeremor,,Clough Creek,4.8150001,5.6090999,high,Reuters News,International,Gunmen in boats attack the military as well as civilians in Clough Creek,0,1552577631,NGA,Battles,Armed clash
4972752,566,NIG2075,2075,04 June 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Agence France Presse,International,Gunmen kill two and kidnap a toddler in Port Harcourt.,2,1552577631,NGA,Violence against civilians,Attack
5118725,566,NIG2074,2074,02 June 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Dow Jones International News,International,Militants kill a Port Harcourt Policeman and kidnap his wife.,1,1554749631,NGA,Violence against civilians,Attack
4972778,566,NIG2073,2073,02 June 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Dow Jones International News,International,Militants kill a Port Harcourt Policeman and kidnap his wife.,0,1552577632,NGA,Battles,Armed clash
4972941,566,NIG2072,2072,22 May 2008,2008,exact date,Battles,Armed clash,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Military Forces of Nigeria (1999-2015),,state forces,military vs rebels,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,low,Dow Jones International News,International,MEND attacks an oil station,0,1552577632,NGA,Battles,Armed clash
4972971,566,NIG2070,2070,21 May 2008,2008,within week,Violence against civilians,Attack,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Civilians (International),,civilians,rebels vs civilians,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,AFX Asia,International,MEND attacks oil facility,0,1552577632,NGA,Violence against civilians,Attack
4972960,566,NIG2071,2071,21 May 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Oyo,Akinyele,,Ori Eni,7.5363998,3.9353001,high,Press Association National Newswire,National,As the Nigerian Navy attempted to rescue a kidnapped British oil worker the worker was killed in the firefight.,1,1552577632,NGA,Battles,Armed clash
4973134,566,NIG2069,2069,14 May 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Edo,Esan North East,,Uromi,6.6999998,6.3333001,high,Vanguard (Nigeria),National,The factional chairman of the PDP narrowly escapes death from the hand of armed youths.,0,1552577632,NGA,Violence against civilians,Attack
4973140,566,NIG2068,2068,13 May 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9246998,6.2642002,low,Agence France Presse,International,Gunmen dressed as military kill two police in Bayelsa State.,2,1552577632,NGA,Battles,Armed clash
4973207,566,NIG2066,2066,09 May 2008,2008,within week,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Bonny,,Bonny,4.4521999,7.1680999,medium,Lloyds List,International,Militants attack a seafarer in the River Sombrero,0,1552577632,NGA,Violence against civilians,Attack
4973208,566,NIG2067,2067,09 May 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015) Joint Task Force,,state forces,military vs political militia,Western Africa,Nigeria,Bayelsa,Nembe,,Nembe,4.5394001,6.4003,high,All Africa,Regional,Militants exchange gunfire with JTF in Nembe.,0,1552577632,NGA,Battles,Armed clash
4973211,566,NIG2065,2065,08 May 2008,2008,within week,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Anambra,Orumba South,,Enugu Umunze,5.9640002,7.2368999,high,Vanguard (Nigeria),National,Militants attack Mr. Joseph Mbachu,0,1552577632,NGA,Violence against civilians,Attack
4973227,566,NIG2063,2063,07 May 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Anambra,Idemili North,,Nkpor,6.1515999,6.8446002,high,Vanguard (Nigeria),National,Five members of a civilian group have been killed over a land dispute.,5,1552577632,NGA,Violence against civilians,Attack
4973228,566,NIG2064,2064,07 May 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9246998,6.2642002,high,Vanguard (Nigeria),National,A cult group burn two children and their grandmother to death in Yenagoa.,3,1552577632,NGA,Violence against civilians,Attack
4973310,566,NIG2062,2062,01 May 2008,2008,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,high,Daily Trust,National,"Workers in Borno State demonstrated yesterday and displayed placards peacefully in protest against the state government over their plight related to payment of salaries, leave transport grants, and promotions, among many other issues.",0,1552577632,NGA,Protests,Peaceful protest
4973311,566,NIG2060,2060,01 May 2008,2008,within week,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Ondo,Akoko North West,,Oke Agbe,7.6448002,5.7614999,medium,All Africa,Regional,Police kill 2 students protesting police extortion.,2,1552577632,NGA,Violence against civilians,Attack
4973323,566,NIG2061,2061,01 May 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,All Africa,Regional,Union leader shot dead by assassins.,1,1552577632,NGA,Violence against civilians,Attack
4973360,566,NIG2059,2059,28 April 2008,2008,within week,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Bonny,,Bonny,4.4521999,7.1680999,high,Cape Times,Regional,Gunmen storm a police station on Bonny Island,0,1552577632,NGA,Battles,Armed clash
4973372,566,NIG2058,2058,27 April 2008,2008,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,Civilians (Nigeria),,civilians,rioters vs civilians,Western Africa,Nigeria,Borno,Chibok,,Chibok,10.8658,12.847,high,Daily Trust,National,Violence erupted in some parts of Borno State yesterday soon after the ruling All Nigeria Peoples Party (ANPP) in Borno State was declared winner in 26 out of the 27 chairmanship positions contested in last Saturdays council polls. One person was said to have been killed during the violence. There was violence in Chibok local government area following the tearing of results sheets for three out of 11 wards and setting ablaze of a collation center.,1,1552577632,NGA,Riots,Violent demonstration
5183375,566,NIG2057,2057,26 April 2008,2008,exact date,Riots,Mob violence,Rioters (Nigeria),,rioters,Rioters (Nigeria),,rioters,rioters vs rioters,Western Africa,Nigeria,Adamawa,Michika,,Michika,10.6159,13.3849,high,Vanguard (Nigeria),National,At least one killed in heavy turnout election scuffle.,1,1558387849,NGA,Riots,Mob violence
4973402,566,NIG2056,2056,24 April 2008,2008,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Bonny,,Bonny,4.4521999,7.1680999,high,Agence France Presse,International,Unidentified Gunmen kill five police on Bonny Island.,5,1552577632,NGA,Battles,Armed clash
4973482,566,NIG2055,2055,18 April 2008,2008,exact date,Strategic developments,Other,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,,,0,sole rebels action,Western Africa,Nigeria,Delta,Oshimili South,,Asaba,6.2006001,6.7339001,low,Reuters News,International,Non-violent activity: MEND rebels destroy a Royal Dutch Pipeline; shut down production.,0,1552577632,NGA,Strategic developments,Other
4973485,566,NIG2053,2053,17 April 2008,2008,exact date,Battles,Armed clash,ANPP: All Nigeria Peoples Party,,political militias,ANPP: All Nigeria Peoples Party,,political militias,political militia vs political militia,Western Africa,Nigeria,Bauchi,Toro,,Toro,10.0545,9.0604,high,All Africa,Regional,Two groups of ANPP supporters clash,0,1552577632,NGA,Battles,Armed clash
4973494,566,NIG2052,2052,17 April 2008,2008,exact date,Battles,Armed clash,ANPP: All Nigeria Peoples Party,,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Bauchi,Toro,,Toro,10.0545,9.0604,high,All Africa,Regional,Two groups of ANPP supporters clash,0,1552577632,NGA,Battles,Armed clash
4973498,566,NIG2054,2054,17 April 2008,2008,exact date,Riots,Mob violence,Rioters (Nigeria),ANPP: All Nigeria Peoples Party,rioters,Rioters (Nigeria),ANPP: All Nigeria Peoples Party,rioters,rioters vs rioters,Western Africa,Nigeria,Bauchi,Toro,,Toro,10.055,9.0604,high,All Africa,Regional,Two groups of ANPP supporters clash,0,1552577632,NGA,Riots,Mob violence
4973575,566,NIG2051,2051,12 April 2008,2008,exact date,Battles,Armed clash,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),identity militias,Unidentified Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Katsina,Katsina,,Katsina,12.9894,7.6005998,medium,All Africa,Regional,Four were killed as farmers and herdsmen clash over land in Katsina State.,4,1552577632,NGA,Battles,Armed clash
4973582,566,NIG2050,2050,12 April 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,high,Reuters News,International,Militants attack an oil facility in the Niger Delta and kidnap a Russian,0,1552577632,NGA,Violence against civilians,Attack
4973588,566,NIG2049,2049,11 April 2008,2008,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,medium,Vanguard (Nigeria),National,Mr. Bede Uwazie was shot dead by robbers in his shop in Lagos State.,1,1552577632,NGA,Violence against civilians,Attack
